url,Company Name,Description,Address,city,State,Phone,Website,LBN Legal business name,Authorized official,Enumeration date,Last updated,OrganizationOrSole
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1104912625.aspx,"Ambulance Service

						Lbn City Of Hobbs","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","301 E White Hobbs, Nm 88240",Hobbs,NM,505-397-9305,-,City Of Hobbs,Ernie Wheeler - (operations Commander),10/04/2006,08/22/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1164612925.aspx,"American Medical Response Ambulance Service, Inc.","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","920 S Valley Dr Las Cruces, Nm 88005-3077",Cruces,NM,505-523-0225,-,"American Medical Response Ambulance Service, Inc.",Edward Van Horne - (coo),07/27/2007,03/30/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1962437855.aspx,"American Medical Response

						Lbn American Medical Response Ambulance Service Inc","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","2423 Lawrence Blvd Alamogordo, Nm 88310-6107",Alamogordo,NM,505-437-3699,-,American Medical Response Ambulance Service Inc,Eric Thomas - (svp Of Revenue Management),07/11/2006,06/15/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1275648644.aspx,"Cimarron Community Ambulance

						Lbn Village Of Cimarron","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","356 B East 9th Street Cimarron, Nm 87714",Cimarron,NM,575-376-2232,-,Village Of Cimarron,Nathan Lay - (ems Director),08/19/2006,02/12/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1689033250.aspx,City Of Albuquerque,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","1 Civic Plz Nw Albuquerque, Nm 87102-2109",Albuquerque,NM,505-768-2000,-,City Of Albuquerque,David Downey - (fire Chief),02/11/2016,03/07/2017,Org
https://npidb.org/organizations/transportation_services/land-transport_3416l0300x/1720198153.aspx,City Of Carlsbad,-,"101 N Halagueno St Carlsbad, Nm 88220",Carlsbad,NM,505-887-1191,-,City Of Carlsbad,Richard Lopez - (fire Chief),08/30/2006,04/23/2015,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1114053469.aspx,City Of Dexter,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","200 E. 2nd St Dexter, Nm 88230",Dexter,NM,505-734-5482,-,City Of Dexter,Justin Powell - (ems Director),02/23/2007,07/31/2007,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1831263391.aspx,City Of Santa Fe Payroll,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","200 Murales Rd Santa Fe, Nm 87501-1173",Fe,NM,505-955-3501,-,City Of Santa Fe Payroll,Brian Caldwell - (fire Chief),11/17/2006,10/15/2007,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1871691030.aspx,City Of Socorro,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","111 School Of Mines Rd Socorro, Nm 87801-4533",Socorro,NM,505-835-3969,-,City Of Socorro,Ravi Bhasker - (mayor),09/20/2006,04/15/2010,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1891828554.aspx,"Cloudcroft Ambulance Service

						Lbn Village Of Cloudcroft","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","1100 James Canyon Hwy Cloudcroft, Nm 88317-0317",Cloudcroft,NM,505-682-3409,-,Village Of Cloudcroft,Steve Grulke - (ems Director),03/13/2007,08/22/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1790763522.aspx,"Clovis Fire Department Ems

						Lbn City Of Clovis","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","320 Mitchell St Clovis, Nm 88101-7471",Clovis,NM,575-763-9228,-,City Of Clovis,Jackie Piccillo - (billing Specialist),01/03/2006,04/09/2008,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1295779312.aspx,County Of Catron,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","100 Main Street Reserve, Nm 87830-0507",Reserve,NM,575-533-6423,-,County Of Catron,William Aymar - (county Manager),06/16/2006,07/06/2010,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1003998246.aspx,"Cuba Ambulance

						Lbn Presbyterian Medical Services","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","6349 Main St Cuba, Nm 87013",Cuba,NM,575-289-3291,-,Presbyterian Medical Services,Roberta Lee - (cfo),10/19/2006,01/22/2008,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1427081298.aspx,"Deming Fire Department/ems

						Lbn City Of Deming","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","309 S. Gold Avenue Deming, Nm 88030-3730",Deming,NM,505-546-8848,-,City Of Deming,David Kinman - (fire Chief/ems Service Director),07/07/2006,08/22/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1649462532.aspx,"Dhhs Usphs Indian Health Services

						Lbn Acoma Canoncito Laguna Indian","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","Exit 102 Off I-40 1/2 Mi South San Fidel, Nm 87049-0130",Fidel,NM,505-552-5385,-,Acoma Canoncito Laguna Indian,Barbara Felipe - (acl Ihs Ceo),08/14/2007,01/11/2012,Org
https://npidb.org/organizations/transportation_services/land-transport_3416l0300x/1306906839.aspx,"Elite Medical Transport, Llc",-,"1700 S Silver Ave Deming, Nm 88030-5927",Deming,NM,575-544-4241,-,"Elite Medical Transport, Llc",Leeann Phillips - (chief Administrative Officer),12/12/2006,03/17/2018,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1457851016.aspx,Friends Of Mount Taylor Ambulance,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","1213 Peel St Grants, Nm 87020-3511",Grants,NM,505-287-2289,-,Friends Of Mount Taylor Ambulance,Thomas Habiger - (president),02/20/2018,02/20/2018,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1356470447.aspx,"Ft Sumner Ambulance

						Lbn Village Of Fort Sumner","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","173 E Ave C Fort Sumner, Nm 88119",Sumner,NM,575-355-2401,-,Village Of Fort Sumner,Bonnie Lilly - (administrator),03/05/2007,11/07/2013,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1265065056.aspx,"Helios Ems, Llc","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","11 Calle Medico Ste 3 Santa Fe, Nm 87505-4705",Fe,NM,505-634-5585,-,"Helios Ems, Llc","Marcus Prieskop - (owner, Paramedic)",02/20/2020,02/20/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1164065736.aspx,Heritage Ems Llc,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","1397 Weimer Rd Taos, Nm 87571-6253",Taos,NM,575-305-5571,-,Heritage Ems Llc,Ronald King - (president),10/25/2019,10/25/2019,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1639399058.aspx,"Logan Ambulance Service

						Lbn Village Of Logan","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","108a Us Hwy 54 Logan, Nm 88426",Logan,NM,505-487-2234,-,Village Of Logan,Larry Wallin - (village Administrator),04/26/2007,04/20/2008,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1154313773.aspx,"Lovington Ambulance Service

						Lbn City Of Lovington","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","213 S Love St Lovington, Nm 88260-4238",Lovington,NM,575-396-2359,-,City Of Lovington,Terrance Lizardo - (fire Chief),08/19/2005,12/18/2019,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1093883787.aspx,"Med Star Ambulance

						Lbn Jjdac Inc.","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","511 Nizhoni Blvd Gallup, Nm 87301",Gallup,NM,505-722-5295,-,Jjdac Inc.,Eric Thomas - (svp Of Revenue Management),12/01/2006,08/03/2018,Org
https://npidb.org/organizations/transportation_services/land-transport_3416l0300x/1922514686.aspx,"Med Star Ambulance

						Lbn Jjdac, Llc",-,"208 W Maloney Ave Gallup, Nm 87301",Gallup,NM,801-619-4900,-,"Jjdac, Llc",Eric Thomas - (svp Of Revenue Management),12/18/2017,06/15/2020,Org
https://npidb.org/organizations/transportation_services/land-transport_3416l0300x/1093034928.aspx,"Milnesand &Arch Voluneteer Fire District

						Lbn County Of Roosevelt",-,"1578 New Mexico 88 Portales, Nm 88130-9669",Portales,NM,575-276-8484,-,County Of Roosevelt,Amber Hamilton - (county Manager),05/17/2010,05/17/2016,Org
https://npidb.org/organizations/transportation_services/land-transport_3416l0300x/1346561701.aspx,"Milnesand Volunteer Fire District And Arch Voluneteer Fire District

						Lbn County Of Roosevelt",-,"4607 New Mexico 206 Milnesand, Nm 88125-9724",Milnesand,NM,575-675-2411,-,County Of Roosevelt,Tammy Lee - (manager),06/18/2010,07/26/2011,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1417291295.aspx,"Mora County Ambulance

						Lbn Mora County","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","State Hwy 518 Mm 29.5 #1 Court House Road Mora, Nm 87732-0580",Mora,NM,575-387-5279,-,Mora County,Thomas Sanchez - (mora County Manager),11/19/2012,11/19/2012,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1518184860.aspx,"Mora Valley Ambulance Services

						Lbn Mora Valley Community Health Services, Inc.","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","State Hwy 518 Mora, Nm 87732",Mora,NM,575-387-5069,-,"Mora Valley Community Health Services, Inc.",Wanda Salazar - (finance Director),04/19/2007,09/04/2008,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1043348840.aspx,Moriarty Fire Department,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","201 Broadway Moriarty, Nm 87035-0130",Moriarty,NM,505-832-4301,-,Moriarty Fire Department,Steven Spann - (fire Chief),03/01/2007,06/11/2013,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1053535450.aspx,"Mountainair Fire & Rescue

						Lbn City Of Mountainair","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","105 Acoma Mountainair, Nm 87036-0591",Mountainair,NM,505-847-2321,-,City Of Mountainair,Sam Blackshear - (ambulance Chief),04/13/2007,04/16/2018,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1790973329.aspx,"Mt Taylor Ambulance Service

						Lbn Thomas J Habiger","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","1213 Peel St Grants, Nm 87020-3511",Grants,NM,505-287-8708,-,Thomas J Habiger,Thomas Habiger - (owner),10/09/2007,10/16/2007,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1861593774.aspx,Pecos Valley Ambulance Service,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","523 Hwy 50 Pecos, Nm 87552-0710",Pecos,NM,505-757-6333,-,Pecos Valley Ambulance Service,Ashley Young-cox - (director),09/25/2006,08/22/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1023191368.aspx,"Pueblof Of Isleta Ems

						Lbn Pueblo Of Isleta","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","01 Sagebrush Isleta, Nm 87022",Isleta,NM,505-869-4863,-,Pueblo Of Isleta,Volelle Zamora - (ceo),10/23/2006,05/17/2017,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1063571362.aspx,"Red River Fire Department

						Lbn Town Of Red River","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","100 East Main Street Red River, Nm 87558",River,NM,505-754-2333,-,Town Of Red River,"Dina Burnham - (captain, Ems Division)",12/06/2006,08/22/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1134298599.aspx,"Rio Rancho Department Of Public Safety

						Lbn City Of Rio Rancho","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","500 Quantum Rd Rio Rancho, Nm 87124-2063",Rancho,NM,505-891-5911,-,City Of Rio Rancho,Marta Ortiz - (accounting Div. Mngr),11/07/2006,03/25/2013,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1245698513.aspx,Rocky Mtn Ems,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","5100 San Francisco Rd Ne Suite A Albuquerque, Nm 87109-4630",Albuquerque,NM,505-328-6269,-,Rocky Mtn Ems,Edward Little - (ceo),02/02/2016,02/02/2016,Org
https://npidb.org/organizations/hospitals/general-acute-care-hospital_282n00000x/1427058510.aspx,"San Juan Regional Medical Center, Inc.","An acute general hospital is an institution whose primary function is to provide inpatient diagnostic and therapeutic services for a variety of medical conditions, both surgical and non-surgical, to a wide population group. The hospital treats patients in an acute phase of illness or injury, characterized by a single episode or a fairly short duration, from which the patient returns to his or her normal or previous level of activity.","801 W Maple St Farmington, Nm 87401-5630",Farmington,NM,505-325-5011,-,"San Juan Regional Medical Center, Inc.",Jeffrey Bourgeois - (president And Ceo),07/29/2005,11/29/2016,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1063579506.aspx,"Sandoval County Fire Department

						Lbn County Of Sandoval","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","314 Melissa Rd Bernalillo, Nm 87004-9038",Bernalillo,NM,505-867-0245,-,County Of Sandoval,James Maxon - (interim Fire Chief),01/03/2007,12/11/2012,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1437116662.aspx,Sierra Vista Hospital Ambulance,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","800 East Ninth Street Truth Or Consequences, Nm 87901",Consequences,NM,505-894-2111,-,Sierra Vista Hospital Ambulance,James Cliborne - (administrator),05/01/2006,08/22/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1851348148.aspx,Southwest Ambulance Of New Mexico,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","108 West Denning Roswell, Nm 88203",Roswell,NM,480-627-6420,-,Southwest Ambulance Of New Mexico,Bryan Gibson - (group President),05/30/2006,12/21/2009,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1487711578.aspx,Superior Ambulance Of Torrance County Inc,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","34 Carl Cannon Rd Moriarty, Nm 87035",Moriarty,NM,505-247-8840,-,Superior Ambulance Of Torrance County Inc,Chris Archuleta - (president),01/02/2007,11/15/2012,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1750448841.aspx,Superior Ambulance Service Inc,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","7600 La Morada Place Nw Albuquerque, Nm 87120",Albuquerque,NM,505-247-8840,-,Superior Ambulance Service Inc,Chris Archuleta - (president),01/02/2007,11/10/2012,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1538542485.aspx,"Thoreau Ambulance

						Lbn County Of Mckinley","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","#65 1st Street Thoreau, Nm 87323",Thoreau,NM,505-862-7482,-,County Of Mckinley,William Lee - (county Manager),07/09/2015,07/09/2015,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1700992617.aspx,Thoreau Ambulance Service,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","#65 First St Thoreau, Nm 87323",Thoreau,NM,505-862-7482,-,Thoreau Ambulance Service,Kenneth Hoffman - (ems Chief),08/22/2006,05/31/2012,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1639167497.aspx,Town Of Tatum,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","401 E Broadway Tatum, Nm 88267-0156",Tatum,NM,505-398-4633,-,Town Of Tatum,Sharon Rambo - (clerk/treasurer),10/06/2005,05/18/2010,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1326025115.aspx,"Village Of Dora Ambulance

						Lbn Village Of Dora","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","220 Ave A Dora, Nm 88115-0308",Dora,NM,575-477-2411,-,Village Of Dora,Becky Fraze - (clerk),12/22/2005,04/09/2009,Org
